time,t,T,s,i,open,close,high,low,volume,n
2026-01-01 23:14:00,1767309240000,1767309299999,DOGE,1m,0.12672,0.12667,0.12672,0.12665,4315.0,3
2026-01-01 23:15:00,1767309300000,1767309359999,DOGE,1m,0.12675,0.12675,0.12675,0.12675,33492.0,4
2026-01-01 23:16:00,1767309360000,1767309419999,DOGE,1m,0.12682,0.12695,0.12695,0.12682,2312.0,3
2026-01-01 23:17:00,1767309420000,1767309479999,DOGE,1m,0.127,0.12707,0.12707,0.127,7185.0,6
2026-01-01 23:18:00,1767309480000,1767309539999,DOGE,1m,0.12706,0.12708,0.12711,0.12706,86282.0,14
2026-01-01 23:19:00,1767309540000,1767309599999,DOGE,1m,0.12706,0.12708,0.12708,0.12706,246.0,2
2026-01-01 23:20:00,1767309600000,1767309659999,DOGE,1m,0.12708,0.12716,0.12716,0.12708,222373.0,10
2026-01-01 23:21:00,1767309660000,1767309719999,DOGE,1m,0.12705,0.127,0.12705,0.127,3167.0,2
2026-01-01 23:22:00,1767309720000,1767309779999,DOGE,1m,0.12689,0.12682,0.12689,0.12682,1624.0,2
2026-01-01 23:23:00,1767309780000,1767309839999,DOGE,1m,0.12678,0.12678,0.12678,0.12678,228.0,1
2026-01-01 23:24:00,1767309840000,1767309899999,DOGE,1m,0.1268,0.1268,0.1268,0.1268,1640.0,1
2026-01-01 23:25:00,1767309900000,1767309959999,DOGE,1m,0.12682,0.12682,0.12682,0.12682,350.0,1
2026-01-01 23:26:00,1767309960000,1767310019999,DOGE,1m,0.12678,0.12664,0.1268,0.12664,1004626.0,14
2026-01-01 23:27:00,1767310020000,1767310079999,DOGE,1m,0.12667,0.1266,0.12667,0.12657,19396.0,6
2026-01-01 23:28:00,1767310080000,1767310139999,DOGE,1m,0.12657,0.12662,0.12662,0.12656,18312.0,7
2026-01-01 23:29:00,1767310140000,1767310199999,DOGE,1m,0.12668,0.12668,0.12668,0.12668,141.0,1
2026-01-01 23:30:00,1767310200000,1767310259999,DOGE,1m,0.1267,0.12673,0.12675,0.1267,17226.0,9
2026-01-01 23:31:00,1767310260000,1767310319999,DOGE,1m,0.12672,0.12676,0.12678,0.12672,1507.0,4
2026-01-01 23:32:00,1767310320000,1767310379999,DOGE,1m,0.12674,0.12674,0.12675,0.12671,14755.0,7
2026-01-01 23:33:00,1767310380000,1767310439999,DOGE,1m,0.1267,0.12673,0.12673,0.1267,1271.0,5
2026-01-01 23:34:00,1767310440000,1767310499999,DOGE,1m,0.1267,0.12664,0.1267,0.12664,51712.0,5
2026-01-01 23:35:00,1767310500000,1767310559999,DOGE,1m,0.12664,0.12662,0.12664,0.12662,28607.0,5
2026-01-01 23:36:00,1767310560000,1767310619999,DOGE,1m,0.12662,0.12662,0.12662,0.12662,0.0,0
2026-01-01 23:37:00,1767310620000,1767310679999,DOGE,1m,0.1267,0.12672,0.12672,0.12669,89854.0,8
2026-01-01 23:38:00,1767310680000,1767310739999,DOGE,1m,0.12674,0.12665,0.12674,0.12665,8046.0,4
2026-01-01 23:39:00,1767310740000,1767310799999,DOGE,1m,0.12676,0.12666,0.12676,0.12665,13094.0,5
2026-01-01 23:40:00,1767310800000,1767310859999,DOGE,1m,0.12681,0.12662,0.12681,0.12662,70352.0,9
2026-01-01 23:41:00,1767310860000,1767310919999,DOGE,1m,0.12668,0.12666,0.12668,0.12666,23680.0,5
2026-01-01 23:42:00,1767310920000,1767310979999,DOGE,1m,0.1267,0.12665,0.1267,0.12664,12412.0,7
2026-01-01 23:43:00,1767310980000,1767311039999,DOGE,1m,0.12669,0.12674,0.12674,0.12669,5830.0,2
2026-01-01 23:44:00,1767311040000,1767311099999,DOGE,1m,0.12674,0.12674,0.12674,0.12674,0.0,0
2026-01-01 23:45:00,1767311100000,1767311159999,DOGE,1m,0.12672,0.12672,0.12672,0.12672,145.0,1
2026-01-01 23:46:00,1767311160000,1767311219999,DOGE,1m,0.12676,0.12678,0.12678,0.12676,28495.0,5
2026-01-01 23:47:00,1767311220000,1767311279999,DOGE,1m,0.12665,0.12667,0.12667,0.12665,3058.0,4
2026-01-01 23:48:00,1767311280000,1767311339999,DOGE,1m,0.12657,0.12653,0.12657,0.12653,8665.0,4
2026-01-01 23:49:00,1767311340000,1767311399999,DOGE,1m,0.12654,0.12654,0.12654,0.12654,234.0,1
2026-01-01 23:50:00,1767311400000,1767311459999,DOGE,1m,0.12654,0.12654,0.12654,0.12654,34963.0,2
2026-01-01 23:51:00,1767311460000,1767311519999,DOGE,1m,0.12673,0.12677,0.12679,0.12673,78328.0,8
2026-01-01 23:52:00,1767311520000,1767311579999,DOGE,1m,0.12668,0.12666,0.12668,0.12666,630.0,2
2026-01-01 23:53:00,1767311580000,1767311639999,DOGE,1m,0.12673,0.1267,0.12673,0.1267,380.0,2
2026-01-01 23:54:00,1767311640000,1767311699999,DOGE,1m,0.12666,0.12666,0.12666,0.12666,8470.0,1
2026-01-01 23:55:00,1767311700000,1767311759999,DOGE,1m,0.1267,0.1267,0.1267,0.1267,7554.0,3
2026-01-01 23:56:00,1767311760000,1767311819999,DOGE,1m,0.12682,0.12682,0.12682,0.12682,128.0,1
2026-01-01 23:57:00,1767311820000,1767311879999,DOGE,1m,0.12681,0.12681,0.12681,0.12678,11938.0,7
2026-01-01 23:58:00,1767311880000,1767311939999,DOGE,1m,0.12675,0.12675,0.12675,0.12675,40949.0,1
2026-01-01 23:59:00,1767311940000,1767311999999,DOGE,1m,0.12683,0.12678,0.12683,0.12677,197849.0,12
2026-01-02 00:00:00,1767312000000,1767312059999,DOGE,1m,0.12678,0.12685,0.12689,0.12677,165461.0,36
2026-01-02 00:01:00,1767312060000,1767312119999,DOGE,1m,0.12684,0.12684,0.1269,0.12679,20056.0,13
2026-01-02 00:02:00,1767312120000,1767312179999,DOGE,1m,0.12678,0.12662,0.12678,0.12662,30512.0,8
2026-01-02 00:03:00,1767312180000,1767312239999,DOGE,1m,0.12666,0.12654,0.12666,0.1265,51112.0,9
2026-01-02 00:04:00,1767312240000,1767312299999,DOGE,1m,0.12653,0.12647,0.12653,0.12646,11440.0,5
2026-01-02 00:05:00,1767312300000,1767312359999,DOGE,1m,0.12643,0.12641,0.12643,0.12634,404780.0,16
2026-01-02 00:06:00,1767312360000,1767312419999,DOGE,1m,0.12641,0.1264,0.12641,0.1264,775.0,2
2026-01-02 00:07:00,1767312420000,1767312479999,DOGE,1m,0.12638,0.12636,0.12638,0.12636,8911.0,4
2026-01-02 00:08:00,1767312480000,1767312539999,DOGE,1m,0.12635,0.12636,0.12636,0.12632,4652.0,5
2026-01-02 00:09:00,1767312540000,1767312599999,DOGE,1m,0.12637,0.12631,0.12637,0.12631,4435.0,6
2026-01-02 00:10:00,1767312600000,1767312659999,DOGE,1m,0.12637,0.12637,0.12637,0.12637,402.0,1
2026-01-02 00:11:00,1767312660000,1767312719999,DOGE,1m,0.12638,0.12643,0.12643,0.12634,8006.0,7
2026-01-02 00:12:00,1767312720000,1767312779999,DOGE,1m,0.12643,0.12645,0.12645,0.12643,742380.0,33
2026-01-02 00:13:00,1767312780000,1767312839999,DOGE,1m,0.12638,0.12638,0.12638,0.12638,7222.0,3
2026-01-02 00:14:00,1767312840000,1767312899999,DOGE,1m,0.12637,0.12637,0.12637,0.12637,387.0,1
2026-01-02 00:15:00,1767312900000,1767312959999,DOGE,1m,0.12639,0.12637,0.12643,0.12637,71264.0,9
2026-01-02 00:16:00,1767312960000,1767313019999,DOGE,1m,0.12637,0.12637,0.12637,0.12637,0.0,0
2026-01-02 00:17:00,1767313020000,1767313079999,DOGE,1m,0.1263,0.12627,0.1263,0.12627,1214.0,4
2026-01-02 00:18:00,1767313080000,1767313139999,DOGE,1m,0.12626,0.12624,0.12626,0.12624,13368.0,4
2026-01-02 00:19:00,1767313140000,1767313199999,DOGE,1m,0.12624,0.12618,0.12625,0.12618,86376.0,17
2026-01-02 00:20:00,1767313200000,1767313259999,DOGE,1m,0.1262,0.12621,0.12621,0.1262,642.0,4
2026-01-02 00:21:00,1767313260000,1767313319999,DOGE,1m,0.12618,0.12616,0.12618,0.12615,22960.0,8
2026-01-02 00:22:00,1767313320000,1767313379999,DOGE,1m,0.12616,0.12609,0.12616,0.12609,185677.0,19
2026-01-02 00:23:00,1767313380000,1767313439999,DOGE,1m,0.1262,0.12621,0.12623,0.1262,9452.0,4
2026-01-02 00:24:00,1767313440000,1767313499999,DOGE,1m,0.12621,0.12621,0.12621,0.12621,0.0,0
2026-01-02 00:25:00,1767313500000,1767313559999,DOGE,1m,0.12617,0.12623,0.12623,0.12617,41241.0,6
2026-01-02 00:26:00,1767313560000,1767313619999,DOGE,1m,0.12611,0.12611,0.12611,0.12611,2268.0,1
2026-01-02 00:27:00,1767313620000,1767313679999,DOGE,1m,0.12609,0.1261,0.12611,0.12608,10648.0,4
2026-01-02 00:28:00,1767313680000,1767313739999,DOGE,1m,0.12607,0.12607,0.12607,0.12607,436.0,1
2026-01-02 00:29:00,1767313740000,1767313799999,DOGE,1m,0.12607,0.12607,0.12607,0.12607,469.0,2
2026-01-02 00:30:00,1767313800000,1767313859999,DOGE,1m,0.12604,0.12612,0.12612,0.12604,13737.0,11
2026-01-02 00:31:00,1767313860000,1767313919999,DOGE,1m,0.12613,0.12625,0.12625,0.12613,3743.0,8
2026-01-02 00:32:00,1767313920000,1767313979999,DOGE,1m,0.12628,0.12628,0.12629,0.12627,6321.0,10
2026-01-02 00:33:00,1767313980000,1767314039999,DOGE,1m,0.12631,0.12631,0.12631,0.12631,832.0,1
2026-01-02 00:34:00,1767314040000,1767314099999,DOGE,1m,0.12633,0.12633,0.12633,0.12633,297618.0,7
2026-01-02 00:35:00,1767314100000,1767314159999,DOGE,1m,0.12617,0.12612,0.12617,0.12612,19741.0,3
2026-01-02 00:36:00,1767314160000,1767314219999,DOGE,1m,0.1261,0.1261,0.1261,0.1261,2439.0,3
2026-01-02 00:37:00,1767314220000,1767314279999,DOGE,1m,0.12606,0.12606,0.12606,0.12606,156.0,1
2026-01-02 00:38:00,1767314280000,1767314339999,DOGE,1m,0.12602,0.12602,0.12602,0.12602,201.0,1
2026-01-02 00:39:00,1767314340000,1767314399999,DOGE,1m,0.12601,0.12587,0.12601,0.12587,3144.0,7
2026-01-02 00:40:00,1767314400000,1767314459999,DOGE,1m,0.1259,0.12595,0.12595,0.1259,1701.0,2
2026-01-02 00:41:00,1767314460000,1767314519999,DOGE,1m,0.12591,0.1259,0.12591,0.1259,25213.0,6
2026-01-02 00:42:00,1767314520000,1767314579999,DOGE,1m,0.12597,0.12597,0.12597,0.12597,271.0,2
2026-01-02 00:43:00,1767314580000,1767314639999,DOGE,1m,0.12596,0.12594,0.12596,0.12594,5235.0,3
2026-01-02 00:44:00,1767314640000,1767314699999,DOGE,1m,0.12594,0.12594,0.12594,0.12594,316.0,1
2026-01-02 00:45:00,1767314700000,1767314759999,DOGE,1m,0.12599,0.12594,0.12601,0.12594,159934.0,13
2026-01-02 00:46:00,1767314760000,1767314819999,DOGE,1m,0.12612,0.12622,0.12622,0.12612,999.0,2
2026-01-02 00:47:00,1767314820000,1767314879999,DOGE,1m,0.12619,0.12621,0.12621,0.12619,975.0,2
2026-01-02 00:48:00,1767314880000,1767314939999,DOGE,1m,0.12617,0.1263,0.1263,0.12617,9235.0,4
2026-01-02 00:49:00,1767314940000,1767314999999,DOGE,1m,0.12631,0.12623,0.12631,0.12623,2595.0,6
2026-01-02 00:50:00,1767315000000,1767315059999,DOGE,1m,0.12617,0.12617,0.12617,0.12617,4500.0,1
2026-01-02 00:51:00,1767315060000,1767315119999,DOGE,1m,0.12626,0.12634,0.12634,0.12626,22056.0,6
2026-01-02 00:52:00,1767315120000,1767315179999,DOGE,1m,0.12628,0.12628,0.12628,0.12628,2227.0,2
2026-01-02 00:53:00,1767315180000,1767315239999,DOGE,1m,0.12624,0.1262,0.12624,0.1262,466.0,2
2026-01-02 00:54:00,1767315240000,1767315299999,DOGE,1m,0.12622,0.1262,0.12622,0.1262,19114.0,4
2026-01-02 00:55:00,1767315300000,1767315359999,DOGE,1m,0.1262,0.1262,0.1262,0.1262,0.0,0
2026-01-02 00:56:00,1767315360000,1767315419999,DOGE,1m,0.12636,0.12642,0.12642,0.12636,4033.0,4
2026-01-02 00:57:00,1767315420000,1767315479999,DOGE,1m,0.12642,0.12642,0.12642,0.12642,0.0,0
2026-01-02 00:58:00,1767315480000,1767315539999,DOGE,1m,0.1264,0.12637,0.12641,0.12637,2203.0,6
2026-01-02 00:59:00,1767315540000,1767315599999,DOGE,1m,0.12637,0.12641,0.12641,0.12637,2021.0,7
2026-01-02 01:00:00,1767315600000,1767315659999,DOGE,1m,0.12642,0.12645,0.12645,0.12642,1118.0,2
2026-01-02 01:01:00,1767315660000,1767315719999,DOGE,1m,0.12648,0.12647,0.12649,0.12647,7970.0,5
2026-01-02 01:02:00,1767315720000,1767315779999,DOGE,1m,0.12634,0.12624,0.12634,0.12624,813351.0,56
2026-01-02 01:03:00,1767315780000,1767315839999,DOGE,1m,0.12625,0.12622,0.12625,0.12622,31638.0,4
2026-01-02 01:04:00,1767315840000,1767315899999,DOGE,1m,0.1262,0.1262,0.1262,0.1262,88.0,1
2026-01-02 01:05:00,1767315900000,1767315959999,DOGE,1m,0.1263,0.1263,0.1263,0.1263,215143.0,21
2026-01-02 01:06:00,1767315960000,1767316019999,DOGE,1m,0.1263,0.1263,0.1263,0.1263,0.0,0
2026-01-02 01:07:00,1767316020000,1767316079999,DOGE,1m,0.12628,0.12625,0.12628,0.12625,443.0,2
2026-01-02 01:08:00,1767316080000,1767316139999,DOGE,1m,0.12625,0.12624,0.12625,0.12624,572.0,3
2026-01-02 01:09:00,1767316140000,1767316199999,DOGE,1m,0.12627,0.12626,0.12627,0.12626,398.0,3
2026-01-02 01:10:00,1767316200000,1767316259999,DOGE,1m,0.12625,0.12625,0.12625,0.12625,133.0,1
2026-01-02 01:11:00,1767316260000,1767316319999,DOGE,1m,0.12631,0.12631,0.12632,0.1263,15979.0,4
2026-01-02 01:12:00,1767316320000,1767316379999,DOGE,1m,0.1264,0.1264,0.12641,0.1264,1382.0,4
2026-01-02 01:13:00,1767316380000,1767316439999,DOGE,1m,0.1265,0.1266,0.1266,0.1265,24011.0,4
2026-01-02 01:14:00,1767316440000,1767316499999,DOGE,1m,0.12659,0.1265,0.12659,0.1265,14526.0,7
2026-01-02 01:15:00,1767316500000,1767316559999,DOGE,1m,0.12646,0.12646,0.12648,0.12643,114259.0,15
2026-01-02 01:16:00,1767316560000,1767316619999,DOGE,1m,0.12645,0.12639,0.12645,0.12639,11967.0,4
2026-01-02 01:17:00,1767316620000,1767316679999,DOGE,1m,0.12642,0.1263,0.12642,0.1263,6122.0,3
2026-01-02 01:18:00,1767316680000,1767316739999,DOGE,1m,0.12634,0.12638,0.12638,0.12634,3020.0,4
2026-01-02 01:19:00,1767316740000,1767316799999,DOGE,1m,0.12646,0.12646,0.12649,0.12644,169381.0,23
2026-01-02 01:20:00,1767316800000,1767316859999,DOGE,1m,0.12647,0.12648,0.12648,0.12645,56841.0,11
2026-01-02 01:21:00,1767316860000,1767316919999,DOGE,1m,0.12647,0.12652,0.12652,0.12647,14904.0,7
2026-01-02 01:22:00,1767316920000,1767316979999,DOGE,1m,0.12665,0.12665,0.12665,0.12665,435.0,1
2026-01-02 01:23:00,1767316980000,1767317039999,DOGE,1m,0.12669,0.12684,0.12684,0.12669,2321.0,5
2026-01-02 01:24:00,1767317040000,1767317099999,DOGE,1m,0.12677,0.12675,0.12677,0.12675,8654.0,5
2026-01-02 01:25:00,1767317100000,1767317159999,DOGE,1m,0.12672,0.1267,0.12674,0.1267,1887.0,4
2026-01-02 01:26:00,1767317160000,1767317219999,DOGE,1m,0.12681,0.12681,0.12681,0.12681,5672.0,1
2026-01-02 01:27:00,1767317220000,1767317279999,DOGE,1m,0.12681,0.12681,0.12681,0.12681,0.0,0
2026-01-02 01:28:00,1767317280000,1767317339999,DOGE,1m,0.12678,0.12674,0.12678,0.12673,9419.0,6
2026-01-02 01:29:00,1767317340000,1767317399999,DOGE,1m,0.12666,0.12671,0.12671,0.12666,24839.0,6
2026-01-02 01:30:00,1767317400000,1767317459999,DOGE,1m,0.12677,0.12671,0.12678,0.12671,20191.0,7
2026-01-02 01:31:00,1767317460000,1767317519999,DOGE,1m,0.12671,0.12667,0.12671,0.12667,5524.0,4
2026-01-02 01:32:00,1767317520000,1767317579999,DOGE,1m,0.12673,0.1267,0.12673,0.12669,2252.0,7
2026-01-02 01:33:00,1767317580000,1767317639999,DOGE,1m,0.1267,0.12666,0.12672,0.12666,17839.0,5
2026-01-02 01:34:00,1767317640000,1767317699999,DOGE,1m,0.12664,0.12662,0.12664,0.12662,3223.0,2
2026-01-02 01:35:00,1767317700000,1767317759999,DOGE,1m,0.12658,0.12655,0.12658,0.12655,9139.0,5
2026-01-02 01:36:00,1767317760000,1767317819999,DOGE,1m,0.12645,0.12652,0.12652,0.12645,9290.0,5
2026-01-02 01:37:00,1767317820000,1767317879999,DOGE,1m,0.1265,0.12644,0.1265,0.12641,169814.0,15
2026-01-02 01:38:00,1767317880000,1767317939999,DOGE,1m,0.12645,0.12645,0.12646,0.12645,35913.0,7
2026-01-02 01:39:00,1767317940000,1767317999999,DOGE,1m,0.12644,0.12646,0.12647,0.12644,32991.0,5
2026-01-02 01:40:00,1767318000000,1767318059999,DOGE,1m,0.12639,0.12636,0.12639,0.12636,39454.0,13
2026-01-02 01:41:00,1767318060000,1767318119999,DOGE,1m,0.12636,0.12636,0.12637,0.12635,40905.0,9
2026-01-02 01:42:00,1767318120000,1767318179999,DOGE,1m,0.12635,0.12643,0.12643,0.12635,34510.0,5
2026-01-02 01:43:00,1767318180000,1767318239999,DOGE,1m,0.12648,0.12649,0.1265,0.12648,60463.0,22
2026-01-02 01:44:00,1767318240000,1767318299999,DOGE,1m,0.12649,0.12649,0.12649,0.12649,57094.0,8
2026-01-02 01:45:00,1767318300000,1767318359999,DOGE,1m,0.12649,0.12644,0.12649,0.12642,270981.0,13
2026-01-02 01:46:00,1767318360000,1767318419999,DOGE,1m,0.12642,0.12649,0.12649,0.12641,149770.0,9
2026-01-02 01:47:00,1767318420000,1767318479999,DOGE,1m,0.12638,0.12636,0.12638,0.12636,42181.0,11
2026-01-02 01:48:00,1767318480000,1767318539999,DOGE,1m,0.12636,0.12648,0.12649,0.12635,204531.0,8
2026-01-02 01:49:00,1767318540000,1767318599999,DOGE,1m,0.12644,0.12643,0.12645,0.12641,193027.0,11
2026-01-02 01:50:00,1767318600000,1767318659999,DOGE,1m,0.12644,0.12644,0.12647,0.12644,353535.0,21
2026-01-02 01:51:00,1767318660000,1767318719999,DOGE,1m,0.1265,0.12659,0.12659,0.1265,34792.0,10
2026-01-02 01:52:00,1767318720000,1767318779999,DOGE,1m,0.12656,0.12663,0.12664,0.12656,33101.0,5
2026-01-02 01:53:00,1767318780000,1767318839999,DOGE,1m,0.12652,0.12649,0.12652,0.12649,37010.0,7
2026-01-02 01:54:00,1767318840000,1767318899999,DOGE,1m,0.12645,0.1265,0.1265,0.12643,37814.0,7
2026-01-02 01:55:00,1767318900000,1767318959999,DOGE,1m,0.12645,0.12643,0.12645,0.12643,37583.0,6
2026-01-02 01:56:00,1767318960000,1767319019999,DOGE,1m,0.12645,0.12646,0.12647,0.12645,29718.0,4
2026-01-02 01:57:00,1767319020000,1767319079999,DOGE,1m,0.12647,0.12654,0.12654,0.12647,32822.0,4
2026-01-02 01:58:00,1767319080000,1767319139999,DOGE,1m,0.12645,0.1265,0.12651,0.12645,36952.0,13
2026-01-02 01:59:00,1767319140000,1767319199999,DOGE,1m,0.12654,0.12655,0.12655,0.12654,34352.0,4
2026-01-02 02:00:00,1767319200000,1767319259999,DOGE,1m,0.12654,0.12646,0.12654,0.12644,77763.0,17
2026-01-02 02:01:00,1767319260000,1767319319999,DOGE,1m,0.12646,0.12649,0.12649,0.12644,56709.0,13
2026-01-02 02:02:00,1767319320000,1767319379999,DOGE,1m,0.12646,0.12639,0.12646,0.12639,32213.0,12
2026-01-02 02:03:00,1767319380000,1767319439999,DOGE,1m,0.12647,0.12631,0.12647,0.12631,36635.0,10
2026-01-02 02:04:00,1767319440000,1767319499999,DOGE,1m,0.12636,0.12638,0.12641,0.12636,32893.0,10
2026-01-02 02:05:00,1767319500000,1767319559999,DOGE,1m,0.12644,0.12638,0.12648,0.12638,330973.0,22
2026-01-02 02:06:00,1767319560000,1767319619999,DOGE,1m,0.12634,0.12633,0.12634,0.12632,38080.0,8
2026-01-02 02:07:00,1767319620000,1767319679999,DOGE,1m,0.12636,0.12646,0.12646,0.12636,175314.0,10
2026-01-02 02:08:00,1767319680000,1767319739999,DOGE,1m,0.1264,0.12641,0.12641,0.1264,1960.0,3
2026-01-02 02:09:00,1767319740000,1767319799999,DOGE,1m,0.12633,0.12634,0.12634,0.12633,27400.0,7
2026-01-02 02:10:00,1767319800000,1767319859999,DOGE,1m,0.12634,0.12633,0.12634,0.12633,1772.0,2
2026-01-02 02:11:00,1767319860000,1767319919999,DOGE,1m,0.12632,0.12636,0.12636,0.12632,1773.0,2
